3017,14,2
0.0821917808219178,-3.0,0.3162782065297198,-6.0,0.6,-1.0,-5.0,-4.0,-1.0,-2.0,0.0,0.0,0.3979591836734694,-1.0,1.0,0.0
0.3972602739726027,-3.0,0.3316949207851327,-13.0,0.3333333333333333,-3.0,-9.0,-5.0,-2.0,-1.0,0.0,0.0,0.3979591836734694,-1.0,0.0,0.0
0.0684931506849315,-3.0,0.1459587636715669,-2.0,0.5333333333333333,-2.0,-7.0,-2.0,-2.0,-1.0,0.0,0.0,0.3979591836734694,-1.0,0.0,0.0
0.0821917808219178,-3.0,0.1557804010507595,-6.0,0.6,-1.0,-5.0,-4.0,-1.0,-2.0,0.04650046500465,0.0,0.3979591836734694,-1.0,1.0,0.0
0.3013698630136986,-3.0,0.0041776120782957,-6.0,0.6,-3.0,-1.0,-5.0,-4.0,-2.0,0.0,0.0,0.3979591836734694,-1.0,0.0,0.0
0.3150684931506849,-3.0,0.1222133389895957,-6.0,0.6,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,0.0,0.3979591836734694,-22.0,1.0,0.0
0.0821917808219178,-3.0,0.100418373063138,-6.0,0.6,-1.0,-6.0,-4.0,-3.0,-2.0,0.0,0.0,0.3979591836734694,-1.0,0.0,0.0
0.1095890410958904,-3.0,0.1867858288871847,-1.0,0.8,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,0.3979591836734694,-1.0,1.0,0.0
0.136986301369863,-3.0,0.1030609081564391,-2.0,0.5333333333333333,-2.0,-9.0,-2.0,-3.0,-1.0,0.028850288502885,0.0,0.3979591836734694,-18.0,0.0,0.0
0.6301369863013698,-2.0,0.1477535392430398,-6.0,0.6,-2.0,-9.0,-2.0,-1.0,-1.0,0.0,0.0,0.3469387755102041,-1.0,1.0,1.0
0.863013698630137,-5.0,0.0043047420146083,-2.0,0.5333333333333333,-7.0,-5.0,-5.0,-4.0,-2.0,0.0,0.0,0.3163265306122449,-1.0,0.0,0.0
0.0684931506849315,-3.0,0.0109053011143924,-6.0,0.6,-1.0,-7.0,-4.0,-1.0,-2.0,0.0,0.0,0.2959183673469387,-1.0,1.0,0.0
0.4931506849315068,-3.0,0.1557443695714837,-6.0,0.6,-5.0,-1.0,-4.0,-1.0,-1.0,0.0,0.0,0.3979591836734694,-2.0,1.0,0.0
0.4383561643835616,-5.0,0.0311658698950872,-4.0,0.8666666666666667,-2.0,-4.0,-2.0,-1.0,-1.0,0.0,0.0,0.3979591836734694,-1.0,1.0,1.0
0.547945205479452,-6.0,0.2464152077316756,-4.0,0.8666666666666667,-2.0,-6.0,-2.0,-1.0,-1.0,1.0,0.0,0.3979591836734694,-1.0,1.0,1.0
