3016,13,2
0.0273972602739726,-3.0,0.1171974851387143,-6.0,0.6,-1.0,-6.0,-1.0,-2.0,0.0,0.0,0.3979591836734694,-1.0,1.0,0.0
0.3972602739726027,-3.0,0.1207530443200791,-2.0,0.5333333333333333,-2.0,-2.0,-3.0,-2.0,0.0,0.0,0.2755102040816326,-1.0,1.0,1.0
0.2328767123287671,-2.0,0.1289784191834315,-2.0,0.5333333333333333,-2.0,-11.0,-2.0,-1.0,0.0,0.0,0.6020408163265306,-1.0,1.0,0.0
0.3150684931506849,-5.0,0.0196704683276498,-6.0,0.6,-2.0,-1.0,-3.0,-2.0,0.0,0.0,0.3979591836734694,-1.0,1.0,1.0
0.3150684931506849,-3.0,0.1831520881941838,-10.0,0.6666666666666666,-2.0,-8.0,-2.0,-1.0,0.0,0.0,0.6020408163265306,-1.0,1.0,0.0
0.0821917808219178,-3.0,0.1432115333365965,-1.0,0.8,-1.0,-5.0,-4.0,-1.0,0.0,0.0,0.3979591836734694,-1.0,1.0,0.0
0.2191780821917808,-3.0,0.1188984428962239,-2.0,0.5333333333333333,-2.0,-11.0,-2.0,-1.0,0.0,0.0,0.5,-1.0,1.0,0.0
0.3561643835616438,-3.0,0.0338111243453148,-1.0,0.8,-2.0,-4.0,-2.0,-1.0,0.0,0.0,0.3979591836734694,-1.0,1.0,1.0
0.0958904109589041,-3.0,0.0767157782527587,-1.0,0.8,-1.0,-4.0,-4.0,-2.0,0.0,0.0,0.0714285714285714,-1.0,1.0,0.0
0.0821917808219178,-4.0,0.1088300238759538,-2.0,0.5333333333333333,-1.0,-13.0,-1.0,-1.0,0.0,0.0,0.0714285714285714,-1.0,1.0,0.0
0.4794520547945205,-3.0,0.1469907596251638,-11.0,0.9333333333333332,-2.0,-4.0,-3.0,-2.0,0.031030310303103,0.0,0.2959183673469387,-1.0,1.0,1.0
0.1917808219178082,-3.0,0.0916634034383549,-2.0,0.5333333333333333,-2.0,-9.0,-2.0,-1.0,0.0,0.0,0.3979591836734694,-1.0,0.0,0.0
0.273972602739726,-3.0,0.1391773673361723,-4.0,0.8666666666666667,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.5510204081632653,-23.0,1.0,1.0
0.2465753424657534,-3.0,0.117164173016365,-2.0,0.5333333333333333,-3.0,-7.0,-1.0,-1.0,0.0,0.0,0.4489795918367347,-1.0,1.0,0.0
0.6164383561643836,-3.0,0.3907138039996302,-1.0,0.8,-2.0,-6.0,-2.0,-1.0,0.0,0.0,0.1938775510204081,-1.0,1.0,1.0
0.2465753424657534,-3.0,0.1118695850805201,-1.0,0.8,-2.0,-6.0,-2.0,-1.0,0.0,0.0,0.3979591836734694,-1.0,1.0,1.0
0.5342465753424658,-3.0,0.0827289562564244,-2.0,0.5333333333333333,-3.0,-10.0,-1.0,-2.0,0.0,0.0,0.3979591836734694,-1.0,0.0,0.0
0.1643835616438356,-2.0,0.0376379393800953,-11.0,0.9333333333333332,-3.0,-4.0,-1.0,-1.0,1.0,0.0,0.6020408163265306,-1.0,1.0,1.0
0.3424657534246575,-3.0,0.1355905355501531,-7.0,0.7333333333333333,-2.0,-6.0,-2.0,-1.0,0.0,0.0,0.3979591836734694,-1.0,1.0,0.0
0.3424657534246575,-3.0,0.14527960427918,-2.0,0.5333333333333333,-1.0,-5.0,-6.0,-1.0,0.0,0.0,0.3979591836734694,-1.0,0.0,0.0
0.0136986301369863,-3.0,0.0744927039653662,-3.0,0.4,-1.0,-6.0,-1.0,-2.0,0.0,0.0,0.2959183673469387,-1.0,1.0,0.0
0.136986301369863,-3.0,0.1201656632239608,-1.0,0.8,-2.0,-2.0,-2.0,-1.0,0.072980729807298,0.0,0.5510204081632653,-1.0,1.0,1.0
0.3835616438356164,-3.0,0.1720611909695595,-1.0,0.8,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.5,-1.0,1.0,1.0
0.0684931506849315,-2.0,0.1285922704998721,-2.0,0.5333333333333333,-1.0,-4.0,-5.0,-2.0,1.0,0.0,0.3979591836734694,-22.0,1.0,1.0
0.3698630136986301,-3.0,0.1377639815736374,-10.0,0.6666666666666666,-5.0,-4.0,-1.0,-2.0,0.0,0.0,0.3979591836734694,-22.0,1.0,0.0
0.6301369863013698,-4.0,0.1388401670772895,-6.0,0.6,-3.0,-2.0,-5.0,-2.0,0.0,0.0,0.3979591836734694,-1.0,1.0,0.0
0.0547945205479452,-3.0,0.0713314515383402,-6.0,0.6,-1.0,-3.0,-4.0,-1.0,0.0,0.0,0.3979591836734694,-1.0,1.0,0.0
0.5205479452054794,-3.0,0.1426601837197539,-16.0,0.0666666666666666,-3.0,-14.0,-5.0,-2.0,0.0,0.0,0.2959183673469387,-2.0,1.0,0.0
