718,12,2
-1.0,0.0384615384615384,-3.0,-3.0,0.05,0.0,0.0,0.0263157894736842,-1.0,-5.0,0.2222222222222222,-1.0,1.0,1.0
-1.0,0.1538461538461538,-2.0,-2.0,0.0,0.0,0.0,0.1052631578947368,-2.0,-6.0,0.1111111111111111,-1.0,0.0,0.0
-2.0,0.1282051282051282,-2.0,-2.0,0.0,0.0,0.0,0.3421052631578947,-1.0,-41.0,0.8888888888888888,-2.0,0.0,1.0
-2.0,0.0769230769230769,-3.0,-4.0,0.0,0.0,0.0,0.0263157894736842,-2.0,-6.0,0.2222222222222222,-1.0,0.0,0.0
-1.0,0.2948717948717949,-2.0,-3.0,0.0,0.0,0.0,0.0,-2.0,-84.0,0.0,-1.0,1.0,0.0
-1.0,0.358974358974359,-1.0,-3.0,0.0,0.0,0.0,0.0263157894736842,-1.0,-5.0,0.2222222222222222,-1.0,1.0,0.0
-1.0,0.0128205128205128,-3.0,-3.0,0.0,0.0,0.0,0.0263157894736842,-2.0,-6.0,0.3333333333333333,-1.0,1.0,1.0
-1.0,0.2307692307692307,-2.0,-2.0,0.0,0.0,0.0,0.1052631578947368,-2.0,-6.0,0.4444444444444444,-3.0,0.0,1.0
-1.0,0.1666666666666666,-2.0,-2.0,0.25,0.0,0.0,0.2631578947368421,-1.0,-5.0,0.8888888888888888,-2.0,0.0,1.0
-1.0,0.3333333333333333,-2.0,-3.0,0.0,0.0,0.0,0.3421052631578947,-1.0,-112.0,0.8888888888888888,-2.0,1.0,1.0
-1.0,0.0769230769230769,-3.0,-2.0,0.0,0.0,0.0,0.0,-1.0,-15.0,0.2222222222222222,-1.0,0.0,0.0
-1.0,0.0384615384615384,-3.0,-2.0,0.0,0.0,0.0588235294117647,0.0263157894736842,-1.0,-3.0,1.0,-2.0,0.0,1.0
-1.0,0.4871794871794871,-1.0,-3.0,0.0,0.0,0.0,0.0263157894736842,-2.0,-107.0,0.0,-1.0,1.0,0.0
-1.0,0.4487179487179487,-1.0,-2.0,0.0,0.0,0.0,0.0526315789473684,-1.0,-11.0,0.0,-1.0,0.0,0.0
-1.0,0.1025641025641025,-2.0,-3.0,0.0,0.0,0.0,0.1842105263157894,-1.0,-119.0,0.5555555555555556,-3.0,1.0,1.0
-1.0,0.3076923076923077,-2.0,-3.0,0.0,0.0,0.0,0.0,-2.0,-171.0,0.0,-1.0,1.0,0.0
-1.0,0.2179487179487179,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,-46.0,0.0,-1.0,0.0,0.0
-1.0,0.0384615384615384,-3.0,-3.0,0.0,0.0,0.0,0.0263157894736842,-1.0,-5.0,0.2222222222222222,-1.0,1.0,0.0
-1.0,0.3205128205128205,-2.0,-3.0,0.0,0.0,0.0,0.0263157894736842,-1.0,-5.0,0.0,-1.0,1.0,0.0
-1.0,0.0384615384615384,-3.0,-2.0,0.0,0.0,0.0,0.0,-2.0,-6.0,0.3333333333333333,-1.0,0.0,0.0
-2.0,0.282051282051282,-2.0,-2.0,0.0,0.0,0.0,0.1842105263157894,-2.0,-213.0,0.3333333333333333,-1.0,0.0,0.0
-2.0,0.1538461538461538,-2.0,-1.0,0.0,0.0,0.0,0.1052631578947368,-1.0,-5.0,0.6666666666666666,-3.0,0.0,1.0
-1.0,0.2948717948717949,-2.0,-3.0,0.0,0.0,0.0,0.131578947368421,-2.0,-6.0,0.3333333333333333,-1.0,1.0,1.0
-1.0,0.2692307692307692,-2.0,-3.0,0.0,0.0,0.0,0.0526315789473684,-1.0,-53.0,0.1111111111111111,-1.0,1.0,1.0
-1.0,0.141025641025641,-2.0,-3.0,0.0,0.0,0.0,0.0526315789473684,-2.0,-156.0,0.4444444444444444,-3.0,1.0,0.0
-1.0,0.4230769230769231,-1.0,-2.0,0.0,0.0,0.0,0.0789473684210526,-1.0,-12.0,0.1111111111111111,-1.0,0.0,0.0
-2.0,0.2307692307692307,-2.0,-3.0,0.0,0.0,0.0,0.131578947368421,-1.0,-5.0,0.2222222222222222,-1.0,1.0,1.0
-1.0,0.0512820512820512,-3.0,-3.0,0.0,0.0,0.0,0.0,-1.0,-361.0,0.3333333333333333,-1.0,1.0,1.0
-1.0,0.0512820512820512,-3.0,-2.0,0.0,0.0,0.0,0.0263157894736842,-1.0,-15.0,0.5555555555555556,-3.0,0.0,1.0
-1.0,0.4487179487179487,-1.0,-2.0,0.0,0.0,0.0,0.131578947368421,-2.0,-59.0,0.1111111111111111,-1.0,0.0,0.0
-1.0,0.2564102564102564,-2.0,-3.0,0.0,0.0,0.0,0.0789473684210526,-1.0,-3.0,0.8888888888888888,-2.0,1.0,1.0
-1.0,0.1025641025641025,-2.0,-3.0,0.0,0.0,0.0,0.0,-2.0,-68.0,0.1111111111111111,-1.0,1.0,0.0
-2.0,0.1282051282051282,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,-82.0,0.7777777777777778,-2.0,0.0,0.0
-1.0,0.2564102564102564,-2.0,-4.0,0.0,0.0,0.0,0.0,-2.0,-6.0,0.0,-1.0,0.0,0.0
-1.0,0.4743589743589743,-1.0,-3.0,0.0,0.0,0.0,0.0526315789473684,-1.0,-77.0,0.0,-1.0,1.0,0.0
-1.0,0.1666666666666666,-2.0,-2.0,0.0,0.0,0.0,0.0263157894736842,-1.0,-182.0,1.0,-2.0,0.0,0.0
-1.0,0.0769230769230769,-3.0,-2.0,0.05,0.0,0.0,0.0526315789473684,-2.0,-213.0,1.0,-2.0,0.0,1.0
-1.0,0.6923076923076923,-1.0,-3.0,0.0,0.0,0.0,0.0263157894736842,-2.0,-68.0,0.0,-1.0,1.0,0.0
-1.0,0.1794871794871795,-2.0,-4.0,0.0,0.0,0.0,0.1578947368421052,-2.0,-6.0,0.4444444444444444,-3.0,0.0,1.0
